longitude,latitude
-117.829687,33.766863
-118.189476,33.766869
-117.807949,33.767312
-118.376004,33.767398
-117.848953,33.768624
-118.129047,33.768913
-116.995943,33.769204
-118.082804,33.769667
-117.957146,33.770383
-117.901578,33.770480
-118.029831,33.770773
-117.250045,33.770822
-117.914300,33.770842
-118.148443,33.771059
-118.112659,33.771124
-116.942714,33.771154
-117.977327,33.771342
-117.492067,33.771447
-118.164589,33.771695
-118.157681,33.771818
-118.178647,33.771988
-118.414192,33.772055
-118.169703,33.772075
-118.174186,33.772117
-118.185528,33.772386
-118.200031,33.772443
-118.195525,33.772724
-118.397612,33.773013
-116.350000,33.773037
-116.469288,33.773297
-118.244594,33.773320
-117.944563,33.773928
-118.212058,33.774001
-117.926253,33.774340
-116.426509,33.774587
-118.269717,33.774614
-117.934232,33.774653
-117.882078,33.774682
-118.385894,33.774953
-116.935434,33.775574
-118.276573,33.775748
-117.820435,33.776710
-118.367347,33.776739
-118.157002,33.777144
-117.991527,33.777451
-117.957248,33.777580
-118.020994,33.777857
-118.053719,33.777863
-117.976800,33.777908
-118.108062,33.777953
-117.915167,33.778006
-118.342295,33.778212
-118.178697,33.778389
-118.200618,33.778640
-118.182654,33.778685
-117.785368,33.778695
-118.188951,33.778804
-118.169845,33.778817
-118.193666,33.778925
-118.197085,33.779009
-118.145790,33.779293
-118.174113,33.779302
-118.116810,33.779399
-118.271487,33.779525
-118.164732,33.779639
-116.292565,33.779859
-118.266187,33.780027
-118.037088,33.780603
-118.157562,33.780630
-117.851874,33.781077
-118.256170,33.781081
-117.836973,33.781191
-116.447470,33.781203
-118.078462,33.781571
-117.494479,33.782078
-117.802744,33.782238
-118.127271,33.782271
-117.228449,33.782347
-117.867840,33.782581
-118.294129,33.782862
-118.304099,33.782896
-117.768445,33.783039
-116.953171,33.783426
-117.902331,33.783795
-117.891600,33.783835
-117.818520,33.784321
-118.277285,33.784334
-118.162891,33.784615
-117.976843,33.784876
-117.991261,33.784935
-117.958415,33.785190
-118.379028,33.785222
-118.020773,33.785321
-118.119524,33.785322
-118.144184,33.785431
-118.317278,33.785688
-116.259406,33.785947
-118.185844,33.785999
-118.170742,33.786010
-118.258100,33.786109
-118.401110,33.786200
-118.271858,33.786240
-118.195996,33.786393
-118.084426,33.786411
-118.265963,33.786436
-118.176947,33.786499
-118.334504,33.786515
-118.191890,33.786623
-118.248273,33.786793
-118.303485,33.786799
-116.966294,33.786799
-118.216625,33.786896
-118.153485,33.786936
-118.163080,33.787831
-118.099999,33.787906
-117.291205,33.787918
-117.005673,33.788248
-117.939677,33.788260
-118.361900,33.788607
-117.928096,33.788906
-117.918964,33.789175
-117.910739,33.789455
-118.034593,33.789583
-116.515795,33.790247
-118.136576,33.790394
-118.298172,33.791623
-117.991561,33.791701
-117.854371,33.791707
-118.125725,33.792302
-118.020191,33.792307
-118.303809,33.792571
-117.818271,33.792618
-116.405747,33.792815
-117.877197,33.792823
-118.247499,33.792868
-118.211578,33.793029
-117.807267,33.793155
-118.201861,33.793165
-118.191670,33.793279
-118.196282,33.793280
-118.290896,33.793317
-118.184963,33.793540
-118.221067,33.793759
-117.835416,33.793821
-117.794594,33.793970
-118.177310,33.794341
-118.146519,33.794391
-116.538507,33.794594
-118.277861,33.794602
-118.268931,33.794638
-116.546732,33.794676
-116.450998,33.794823
-116.465007,33.794884
-116.489249,33.795039
-118.313342,33.795105
-117.980325,33.795200
-117.971506,33.795513
-118.168153,33.795602
-117.955562,33.795682
-118.058785,33.795721
-117.215768,33.795848
-117.156236,33.795861
-117.377088,33.796438
-117.946748,33.796562
-118.322867,33.796724
-118.345183,33.796898
-117.902753,33.797418
-117.963456,33.797656
-116.974828,33.797831
-118.019123,33.797845
-117.823718,33.797891
-118.077434,33.798285
-118.161391,33.798541
-118.116407,33.798672
-117.994385,33.798816
-118.260894,33.799128
-117.918162,33.799169
-118.377329,33.799550
-118.303791,33.800025
-118.195361,33.800194
-116.962655,33.800367
-118.185160,33.800461
-118.213851,33.800609
-118.005939,33.800891
-118.062895,33.801075
-118.141085,33.801139
-118.105047,33.803284
-117.849465,33.803660
-118.267817,33.803832
-118.316777,33.803903
-118.129605,33.804106
-116.536776,33.804454
-117.941129,33.804806
-117.839892,33.804891
-118.295081,33.804932
-117.782046,33.805491
-118.370954,33.806610
-117.829984,33.807047
-117.856509,33.807112
-118.137941,33.807114
-116.519041,33.807534
-117.215361,33.807762
-118.020527,33.808056
-118.197004,33.808066
-118.214223,33.808090
-116.470316,33.808519
-117.915402,33.808821
-116.462929,33.809061
-118.071389,33.809167
-118.006512,33.809608
-117.971997,33.809631
-116.437502,33.809699
-117.930498,33.810205
-118.261332,33.810240
-117.814021,33.810274
-118.238670,33.810408
-117.997896,33.810488
-117.979964,33.810935
-117.955078,33.811046
-118.303560,33.811154
-117.963625,33.811305
-118.314005,33.811865
-118.358106,33.811983
-116.503997,33.812009
-118.383422,33.812953
-118.040961,33.812991
-116.537007,33.813004
-117.989203,33.813083
-118.018289,33.813271
-118.077647,33.813394
-118.269365,33.813693
-118.323825,33.813718
-117.909962,33.814064
-118.280700,33.814151
-118.086379,33.814394
-118.057189,33.814557
-118.101834,33.814617
-118.123512,33.814946
-117.939889,33.815082
-118.195754,33.815195
-117.534335,33.815258
-117.277169,33.815406
-118.211611,33.815451
-117.889935,33.815749
-118.218302,33.815997
-118.178125,33.816188
-118.336629,33.817242
-118.292223,33.817755
-117.220173,33.818309
-116.386815,33.819100
-117.830528,33.819248
-116.452575,33.819764
-117.933034,33.819782
-116.468917,33.819782
-117.116456,33.820183
-118.346341,33.820373
-118.049613,33.820399
-118.027693,33.820730
-116.537140,33.820760
-118.073271,33.820861
-118.200567,33.820980
-117.959529,33.821036
-118.367261,33.821185
-117.881249,33.821400
-117.913698,33.821552
-118.268217,33.821566
-118.282036,33.821655
-118.304202,33.821696
-117.844477,33.821741
-118.388205,33.821994
-117.783713,33.822066
-118.209203,33.822110
-118.217373,33.822203
-118.191099,33.822428
-118.355105,33.822543
-117.808982,33.822599
-118.175985,33.822701
-118.379870,33.822734
-116.519375,33.823478
-118.098965,33.823489
-118.014546,33.823952
-116.488585,33.823959
-118.316871,33.824547
-117.972064,33.824773
-118.125161,33.825058
-117.997637,33.825058
-118.058978,33.825226
-118.110254,33.825267
-117.948625,33.825304
-117.908960,33.825318
-117.989252,33.825511
-118.007064,33.825728
-117.935535,33.826002
-118.041509,33.826411
-116.468218,33.826735
-117.979796,33.826771
-116.449049,33.826877
-118.076817,33.827010
-117.203781,33.827101
-118.335451,33.827227
-116.351161,33.827394
-118.257504,33.827501
-118.067937,33.827643
-117.914881,33.828109
-117.880044,33.829036
-118.269574,33.829044
-118.221690,33.829099
-118.282205,33.830503
-117.825546,33.830772
-118.304741,33.830931
-117.554639,33.831328
-117.962407,33.831332
-118.030928,33.831337
-118.194349,33.831452
-118.292125,33.831860
-118.367337,33.831880
-118.178867,33.832522
-118.356787,33.832743
-117.805761,33.833048
-118.247089,33.833114
-117.895727,33.833237
-116.467789,33.834216
-118.050586,33.834239
-118.387996,33.834423
-117.927241,33.834452
-118.336071,33.835278
-118.014998,33.835345
-118.066379,33.835391
-117.878471,33.835429
-117.980974,33.835621
-118.088112,33.835832
-118.379366,33.835844
-117.763651,33.835932
-118.219195,33.835964
-118.115218,33.835966
-117.908905,33.836426
-117.954608,33.836612
-117.852811,33.836615
-117.195225,33.837003
-118.321385,33.837101
-117.996608,33.837182
-117.526067,33.837372
-116.506955,33.837570
-118.273995,33.837742
-118.102004,33.838281
-118.171189,33.838370
-117.582322,33.838912
-116.536824,33.839318
-118.076868,33.839391
-117.838520,33.839583
-118.160424,33.839614
-118.133618,33.839984
-118.348974,33.840781
-117.792254,33.840840
-118.044657,33.841027
-116.468431,33.841311
-118.149432,33.841400
-118.294655,33.841713
-118.360992,33.841837
-118.185107,33.841926
-118.066344,33.842425
-118.305757,33.842505
-118.027932,33.842508
-117.947962,33.842681
-118.087229,33.842867
-117.864776,33.843038
-117.968928,33.843049
-118.010988,33.843056
-118.240029,33.843374
-118.116518,33.843386
-117.897472,33.843829
-118.369188,33.843847
-117.934332,33.843848
-117.917214,33.844065
-117.875976,33.844175
-117.548967,33.844295
-118.391050,33.844318
-117.807778,33.844570
-118.349787,33.845435
-117.909651,33.846151
-117.981277,33.846271
-117.572552,33.846643
-117.885505,33.847237
-118.170808,33.847879
-117.735317,33.848287
-118.197438,33.848466
-118.040150,33.848469
-116.481024,33.848945
-117.770058,33.849141
-118.187246,33.849648
-118.191784,33.849735
-117.280291,33.849948
-118.382969,33.850105
-117.931295,33.850238
-118.181449,33.850264
-118.159350,33.850521
-117.897509,33.850695
-117.587063,33.850780
-117.816157,33.850852
-117.956115,33.850979
-118.077178,33.851788
-118.010181,33.851921
-117.992651,33.852202
-116.537616,33.852268
-118.108825,33.852337
-117.599400,33.852370
-118.241386,33.852489
-118.257047,33.852649
-118.091209,33.852689
-116.569014,33.853008
-118.148717,33.853033
-118.120988,33.853260
-118.369904,33.853264
-117.751153,33.853339
-118.327338,33.853458
-118.358409,33.853480
-118.028722,33.853489
-116.521052,33.854076
-118.054786,33.854618
-118.042466,33.854820
-118.132009,33.854828
-118.067139,33.854867
-117.777796,33.855401
-117.547024,33.855466
-118.192369,33.855949
-118.173058,33.856400
-117.878892,33.856505
-117.959182,33.856623
-118.180867,33.857206
-117.742839,33.857376
-118.161532,33.857545
-118.395998,33.858024
-117.369913,33.858327
-117.852171,33.858967
-118.190783,33.859545
-118.388228,33.859875
-117.576465,33.859898
-117.937276,33.860335
-118.222702,33.860459
-117.821587,33.860470
-117.945861,33.860818
-117.928809,33.860845
-117.314218,33.860999
-118.079221,33.861378
-117.911875,33.861410
-117.563536,33.861602
-118.054777,33.862204
-117.971689,33.862255
-116.545907,33.862257
-118.365745,33.862318
-118.270387,33.862455
-118.379690,33.862620
-118.298949,33.862800
-118.335556,33.863116
-118.117478,33.863435
-117.954945,33.863535
-117.963957,33.863724
-117.729821,33.863885
-118.004662,33.863989
-117.592261,33.864290
-118.129360,33.864307
-118.140310,33.864412
-118.151868,33.864992
-117.980058,33.865427
-117.619460,33.865906
-117.864696,33.866333
-118.349526,33.866970
-118.317340,33.867234
-117.576869,33.867286
-117.772736,33.867328
-117.553095,33.867369
-118.178895,33.867840
-118.040553,33.867851
-118.188806,33.868147
-118.299385,33.868162
-117.803407,33.868408
-118.169902,33.868413
-118.403337,33.868790
-117.993004,33.868813
-118.256475,33.868928
-117.783893,33.869197
-118.079833,33.869213
-118.200060,33.869440
-118.393663,33.869459
-118.332469,33.869826
-117.830703,33.869847
-118.381082,33.869924
-118.366035,33.869998
-117.597921,33.870052
-117.872721,33.870436
-118.401798,33.870867
-117.853816,33.871082
-117.890114,33.871294
-118.099900,33.871351
-117.906167,33.871779
-118.156354,33.871845
-118.147376,33.872034
-117.602054,33.872111
-117.368099,33.872281
-118.112566,33.872366
-118.121813,33.873156
-118.137746,33.873245
-117.951779,33.873476
-118.129572,33.873502
-117.935227,33.873955
-118.068986,33.873960
-117.468623,33.874027
-118.270313,33.874133
-118.053836,33.874224
-117.563341,33.874646
-117.924680,33.874685
-117.710957,33.875204
-117.631860,33.875632
-118.338150,33.875980
-117.829252,33.876362
-118.357100,33.876367
-118.374926,33.876453
-117.793759,33.876494
-118.365201,33.876520
-118.331546,33.876633
-117.577858,33.876642
-118.002312,33.876769
-117.871207,33.876971
-117.525604,33.877311
-118.305907,33.877389
-118.197591,33.877420
-118.156893,33.877559
-117.514998,33.877673
-118.204323,33.877912
-118.080586,33.877989
-118.295035,33.878259
-117.588160,33.878275
-117.637195,33.878311
-117.766785,33.878594
-117.211043,33.878818
-118.319307,33.878864
-118.287425,33.879002
-118.042123,33.879196
-117.893757,33.879232
-117.994950,33.879488
-118.178915,33.879685
-117.917813,33.879799
-117.907323,33.879847
-118.124939,33.880278
-117.222008,33.880329
-118.386968,33.880843
-118.406841,33.881156
-117.881583,33.881288
-117.709414,33.881768
-117.852367,33.881993
-118.347900,33.882570
-117.779368,33.882891
-118.145682,33.882925
-118.400494,33.882940
-118.138223,33.883080
-118.089156,33.883174
-117.505134,33.883277
-117.575224,33.883384
-118.357169,33.883509
-117.730173,33.883591
-118.068419,33.883690
-118.210303,33.883705
-118.371761,33.883885
-118.076665,33.884014
-118.153005,33.884107
-118.250294,33.884140
-118.306238,33.884151
-117.835490,33.884181
-118.235023,33.884605
-118.223373,33.884925
-118.129867,33.885096
-117.987684,33.885221
-118.198156,33.885508
-117.870523,33.885699
-118.173778,33.885812
-118.119612,33.886121
-117.969760,33.886308
-117.959923,33.886429
-118.287895,33.886480
-118.295477,33.886503
-117.374206,33.887153
-117.192855,33.887621
-117.230675,33.887712
-118.271616,33.889034
-118.321993,33.889472
-117.903787,33.889909
-117.539687,33.890173
-118.006978,33.890384
-117.755432,33.890402
-117.815861,33.890579
-118.303972,33.890632
-118.066179,33.890677
-118.256848,33.890701
-117.322094,33.890758
-118.123440,33.890836
-118.077472,33.890914
-118.334942,33.891168
-117.487202,33.891329
-118.401841,33.891467
-117.528193,33.891485
-118.348272,33.891486
-117.472375,33.891644
-118.112532,33.891685
-117.862605,33.891834
-118.092880,33.891852
-118.236506,33.892086
-117.879560,33.892194
-118.209473,33.892286
-118.386927,33.892387
-118.133287,33.892435
-118.226777,33.892474
-118.192131,33.892601
-118.119188,33.892863
-118.173215,33.892874
-118.150793,33.892954
-117.937020,33.893003
-117.554294,33.893036
-118.198906,33.893183
-118.247073,33.893205
-118.297063,33.893365
-117.848164,33.894158
-117.207553,33.894269
-118.414002,33.894303
-117.509489,33.894351
-117.835174,33.894372
-118.313055,33.894485
-117.782480,33.894789
-118.103859,33.894885
-117.301229,33.894939
-117.341748,33.895251
-118.357350,33.895290
-117.993822,33.895721
-117.519952,33.896214
-118.019138,33.896270
-117.238690,33.896730
-117.221721,33.896950
-118.180972,33.897146
-118.002981,33.897681
-117.574085,33.897836
-118.330519,33.898191
-118.304305,33.898264
-118.339208,33.898384
-118.320878,33.898393
-118.405223,33.898421
-118.073486,33.898549
-117.459192,33.898605
-118.258119,33.898618
-118.132301,33.898668
-117.769675,33.898709
-118.347991,33.898729
-118.090650,33.898758
-118.152487,33.899113
-118.246615,33.899639
-118.120159,33.899725
-118.210610,33.899730
-118.227448,33.899861
-118.218084,33.900232
-118.051921,33.900356
-118.190745,33.900531
-118.236954,33.900861
-118.295594,33.900861
-117.800879,33.901015
-118.177019,33.901023
-118.196491,33.901136
-117.862225,33.901246
-117.213202,33.901303
-117.446425,33.901710
-117.527260,33.902030
-118.288658,33.902082
-118.044504,33.902177
-117.485776,33.902973
-117.876874,33.903209
-118.419724,33.903341
-117.849972,33.903393
-118.331140,33.903756
-117.968562,33.903827
-118.171727,33.903953
-117.897588,33.904453
-117.468393,33.904528
-117.921556,33.904902
-118.139709,33.904926
-117.163832,33.904998
-118.087368,33.905398
-118.228010,33.905514
-118.374773,33.905700
-118.203470,33.905778
-117.590626,33.905836
-118.347872,33.905937
-118.341003,33.905974
-118.337168,33.906034
-118.120867,33.906067
-118.059171,33.906144
-118.155691,33.906309
-117.950803,33.906327
-116.373634,33.906354
-118.388326,33.906391
-118.330589,33.907364
-119.959283,33.907571
-117.183271,33.907910
-118.254042,33.908242
-118.147578,33.908306
-118.163262,33.908503
-118.212876,33.908670
-118.014833,33.908680
-118.023884,33.908876
-117.230859,33.909054
-117.436965,33.909276
-118.365287,33.909384
-118.356977,33.909430
-117.239232,33.909598
-118.409478,33.909623
-118.074973,33.909758
-118.104641,33.909765
-118.187208,33.909905
-118.319233,33.910199
-117.320938,33.910213
-118.269433,33.910233
-117.984855,33.910253
-118.218904,33.910388
-117.598856,33.910489
-118.033801,33.910535
-117.472618,33.911291
-118.194968,33.911308
-118.297167,33.911364
-118.241725,33.911496
-117.266582,33.911543
-118.233475,33.911817
-117.213059,33.911905
-117.221893,33.912291
-118.063878,33.912424
-117.907613,33.912477
-118.095025,33.912532
-117.488915,33.912747
-118.339741,33.912774
-118.347560,33.912968
-116.805673,33.913011
-118.086938,33.913174
-117.940542,33.913339
-118.153920,33.913412
-118.124074,33.913447
-118.289503,33.913514
-118.492869,33.913586
-116.939523,33.913622
-118.333274,33.913734
-118.226996,33.914644
-117.536363,33.915450
-117.578876,33.915738
-118.213923,33.915775
-118.002043,33.915801
-117.446669,33.916101
-117.894145,33.916483
-116.958251,33.916904
-117.834974,33.916958
-118.203684,33.917150
-118.148241,33.917371
-116.882689,33.917475
-118.253214,33.918428
-117.423284,33.918666
-117.505114,33.918799
-116.434639,33.918829
-118.166070,33.918854
-117.500700,33.919308
-117.872045,33.919521
-118.286475,33.919874
-118.347221,33.919877
-118.272551,33.919971
-117.398773,33.919988
-118.418580,33.920107
-118.300016,33.920343
-117.161664,33.920343
-118.358451,33.920500
-118.042967,33.920516
-117.257032,33.920660
-117.476962,33.920725
-118.405493,33.921041
